time;V(v_ov);V(vpow_dc);
39.2817;-0.0981807;34.2999;
39.2917;-0.0981807;34.3013;
39.3017;-0.0981807;34.2999;
39.3117;-0.0981807;34.3013;
39.3217;-0.0981807;34.2999;
39.3317;-0.0981807;34.3013;
39.3417;-0.0981807;34.3;
39.3517;-0.0981807;34.3012;
39.3617;-0.0981807;34.3;
39.3717;-0.0981807;34.3012;
39.3817;-0.0981807;34.3;
39.3917;-0.0981807;34.3012;
39.4017;-0.0981807;34.3001;
39.4117;-0.0981807;34.3011;
39.4217;-0.0981807;34.3001;
39.4317;-0.0981807;34.3011;
39.4417;-0.0981807;34.3002;
39.4517;-0.0981807;34.301;
39.4617;-0.0981807;34.3002;
39.4717;-0.0981807;34.301;
39.4817;-0.0981807;34.3003;
39.4917;-0.0981807;34.3009;
39.5017;-0.0981807;34.3003;
39.5117;-0.0981807;34.3009;
39.5217;-0.0981807;34.3004;
39.5317;-0.0981807;34.3008;
39.5417;-0.0981807;34.3004;
39.5517;-0.0981807;34.3008;
39.5617;-0.0981807;34.3005;
39.5717;-0.0981807;34.3007;
39.5817;-0.0981807;34.3005;
39.5917;-0.0981807;34.3006;
39.6017;-0.0981807;34.3006;
39.6117;-0.0981807;34.3006;
39.6217;-0.0981807;34.3006;
39.6317;-0.0981807;34.3005;
39.6417;-0.0981807;34.3007;
39.6517;-0.0981807;34.3005;
39.6617;-0.0981807;34.3008;
39.6717;-0.0981807;34.3004;
39.6817;-0.0981807;34.3008;
39.6917;-0.0981807;34.3004;
39.7017;-0.0981807;34.3009;
39.7117;-0.0981807;34.3003;
39.7217;-0.0981807;34.3009;
39.7317;-0.0981807;34.3003;
39.7417;-0.0981807;34.301;
39.7517;-0.0981807;34.3002;
39.7617;-0.0981807;34.301;
39.7717;-0.0981807;34.3002;
39.7817;-0.0981807;34.301;
39.7917;-0.0981807;34.3001;
39.8017;-0.0981807;34.3011;
39.8117;-0.0981807;34.3001;
39.8217;-0.0981807;34.3011;
39.8317;-0.0981807;34.3001;
39.8417;-0.0981807;34.3012;
39.8517;-0.0981807;34.3;
39.8617;-0.0981807;34.3012;
39.8717;-0.0981807;34.3;
39.8817;-0.0981807;34.3012;
39.8917;-0.0981807;34.3;
39.9017;-0.0981807;34.3013;
39.9117;-0.0981807;34.2999;
39.9217;-0.0981807;34.3013;
39.9317;-0.0981807;34.2999;
39.9417;-0.0981807;34.3013;
39.9517;-0.0981807;34.2999;
39.9617;-0.0981807;34.3013;
39.9717;-0.0981807;34.2999;
39.9817;-0.0981807;34.3014;
39.9917;-0.0981807;34.2999;
40.0017;-0.0981807;34.3014;
40.0117;-0.0981807;34.2998;
40.0217;-0.0981807;34.3014;
40.0317;-0.0981807;34.2998;
40.0417;-0.0981807;34.3014;
40.0517;-0.0981807;34.2998;
40.0617;-0.0981807;34.3014;
40.0717;-0.0981807;34.2998;
40.0817;-0.0981807;34.3014;
40.0917;-0.0981807;34.2998;
40.1017;-0.0981807;34.3014;
40.1117;-0.0981807;34.2998;
40.1217;-0.0981807;34.3014;
40.1317;-0.0981807;34.2999;
40.1417;-0.0981807;34.3014;
40.1517;-0.0981807;34.2999;
40.1617;-0.0981807;34.3013;
40.1717;-0.0981807;34.2999;
40.1817;-0.0981807;34.3013;
40.1917;-0.0981807;34.2999;
40.2017;-0.0981807;34.3013;
40.2117;-0.0981807;34.2999;
40.2217;-0.0981807;34.3013;
40.2317;-0.0981807;34.3;
40.2417;-0.0981807;34.3012;
40.2517;-0.0981807;34.3;
40.2617;-0.0981807;34.3012;
40.2717;-0.0981807;34.3;
40.2817;-0.0981807;34.3012;
40.2917;-0.0981807;34.3001;
40.3017;-0.0981807;34.3011;
40.3117;-0.0981807;34.3001;
40.3217;-0.0981807;34.3011;
40.3317;-0.0981807;34.3002;
40.3417;-0.0981807;34.301;
40.3517;-0.0981807;34.3002;
40.3617;-0.0981807;34.301;
40.3717;-0.0981807;34.3002;
40.3817;-0.0981807;34.3009;
40.3917;-0.0981807;34.3003;
40.4017;-0.0981807;34.3009;
40.4117;-0.0981807;34.3003;
40.4217;-0.0981807;34.3008;
40.4317;-0.0981807;34.3004;
40.4417;-0.0981807;34.3008;
40.4517;-0.0981807;34.3004;
40.4617;-0.0981807;34.3007;
40.4717;-0.0981807;34.3005;
40.4817;-0.0981807;34.3007;
40.4917;-0.0981807;34.3005;
40.5017;-0.0981807;34.3006;
40.5117;-0.0981807;34.3006;
40.5217;-0.0981807;34.3006;
40.5317;-0.0981807;34.3006;
40.5417;-0.0981807;34.3005;
40.5517;-0.0981807;34.3007;
40.5617;-0.0981807;34.3005;
40.5717;-0.0981807;34.3007;
40.5817;-0.0981807;34.3004;
40.5917;-0.0981807;34.3008;
40.6017;-0.0981807;34.3004;
40.6117;-0.0981807;34.3008;
40.6217;-0.0981807;34.3003;
40.6317;-0.0981807;34.3009;
40.6417;-0.0981807;34.3003;
40.6517;-0.0981807;34.3009;
40.6617;-0.0981807;34.3002;
40.6717;-0.0981807;34.301;
40.6817;-0.0981807;34.3002;
40.6917;-0.0981807;34.301;
40.7017;-0.0981807;34.3002;
40.7117;-0.0981807;34.3011;
40.7217;-0.0981807;34.3001;
40.7317;-0.0981807;34.3011;
40.7417;-0.0981807;34.3001;
40.7517;-0.0981807;34.3011;
40.7617;-0.0981807;34.3001;
40.7717;-0.0981807;34.3012;
40.7817;-0.0981807;34.3;
40.7917;-0.0981807;34.3012;
40.8017;-0.0981807;34.3;
40.8117;-0.0981807;34.3012;
40.8217;-0.0981807;34.3;
40.8317;-0.0981807;34.3013;
40.8417;-0.0981807;34.2999;
40.8517;-0.0981807;34.3013;
40.8617;-0.0981807;34.2999;
40.8717;-0.0981807;34.3013;
40.8817;-0.0981807;34.2999;
40.8917;-0.0981807;34.3013;
40.9017;-0.0981807;34.2999;
40.9117;-0.0981807;34.3013;
40.9217;-0.0981807;34.2999;
40.9317;-0.0981807;34.3013;
40.9417;-0.0981807;34.2999;
40.9517;-0.0981807;34.3013;
40.9617;-0.0981807;34.2999;
40.9717;-0.0981807;34.3013;
40.9817;-0.0981807;34.2999;
40.9917;-0.0981807;34.3013;
41;-0.0981807;34.2999;
41.001;-0.0981807;34.2972;
41.003;-0.0981807;34.2903;
41.007;-0.0981807;34.2762;
41.0115;-0.0981807;34.2604;
41.0206;-0.0981807;34.2287;
41.0306;-0.0981807;34.1938;
41.0406;-0.0981807;34.1587;
41.0506;-0.0981807;34.1238;
41.0606;-0.0981807;34.0887;
41.0706;-0.0981807;34.0538;
41.0806;-0.0981807;34.0188;
41.0906;-0.0981807;33.9839;
41.1006;-0.0981807;33.9488;
41.1106;-0.0981807;33.9139;
41.1206;-0.0981807;33.8788;
41.1306;-0.0981807;33.8439;
41.1406;-0.0981807;33.8088;
41.1506;-0.0981807;33.774;
41.1606;-0.0981807;33.7389;
41.1706;-0.0981807;33.704;
41.1806;-0.0981807;33.6689;
41.1906;-0.0981807;33.634;
41.2006;-0.0981807;33.5989;
41.2106;-0.0981807;33.5641;
41.2206;-0.0981807;33.5289;
41.2306;-0.0981807;33.4941;
41.2406;-0.0981807;33.459;
41.2506;-0.0981807;33.4241;
41.2606;-0.0981807;33.389;
41.2706;-0.0981807;33.3541;
41.2806;-0.0981807;33.319;
41.2906;-0.0981807;33.2842;
41.3006;-0.0981807;33.2491;
41.3106;-0.0981807;33.2142;
41.3206;-0.0981807;33.1791;
41.3306;-0.0981807;33.1442;
41.3406;-0.0981807;33.1091;
41.3506;-0.0981807;33.0743;
41.3606;-0.0981807;33.0391;
41.3706;-0.0981807;33.0043;
41.3806;-0.0981807;32.9692;
41.3906;-0.0981807;32.9343;
41.4006;-0.0981807;32.8992;
41.4106;-0.0981807;32.8643;
41.4206;-0.0981807;32.8292;
41.4306;-0.0981807;32.7944;
41.4406;-0.0981807;32.7593;
41.4506;-0.0981807;32.7244;
41.4606;-0.0981807;32.6893;
41.4706;-0.0981806;32.6544;
41.4806;-0.0981806;32.6193;
41.4906;-0.0981806;32.5845;
41.5006;-0.0981806;32.5494;
41.5106;-0.0981806;32.5145;
41.5206;-0.0981806;32.4794;
41.5306;-0.0981806;32.4445;
41.5406;-0.0981806;32.4094;
41.5506;-0.0981806;32.3745;
41.5606;-0.0981806;32.3395;
41.5706;-0.0981806;32.3046;
41.5806;-0.0981806;32.2695;
41.5906;-0.0981806;32.2346;
41.6006;-0.0981806;32.1995;
41.6106;-0.0981806;32.1646;
41.6206;-0.0981805;32.1296;
41.6306;-0.0981805;32.0946;
41.6406;-0.0981805;32.0596;
41.6506;-0.0981805;32.0247;
41.6606;-0.0981805;31.9896;
41.6706;-0.0981805;31.9547;
41.6806;-0.0981804;31.9197;
41.6906;-0.0981804;31.8847;
41.7006;-0.0981804;31.8497;
41.7106;-0.0981804;31.8147;
41.7206;-0.0981803;31.7797;
41.7306;-0.0981803;31.7448;
41.7406;-0.0981803;31.7098;
41.7506;-0.0981802;31.6748;
41.7606;-0.0981802;31.6398;
41.7706;-0.0981801;31.6048;
41.7806;-0.09818;31.5698;
41.7906;-0.09818;31.5348;
41.8006;-0.0981799;31.4999;
41.8106;-0.0981798;31.4649;
41.8206;-0.0981797;31.4299;
41.8306;-0.0981797;31.3949;
41.8406;-0.0981795;31.3599;
41.8506;-0.0981794;31.3249;
41.8606;-0.0981793;31.29;
41.8706;-0.0981792;31.255;
41.8806;-0.098179;31.22;
41.8906;-0.0981788;31.185;
41.9006;-0.0981786;31.15;
41.9106;-0.0981784;31.115;
41.9206;-0.0981782;31.0801;
41.9306;-0.098178;31.045;
41.9406;-0.0981777;31.0101;
41.9506;-0.0981774;30.9751;
41.9606;-0.098177;30.9401;
41.9706;-0.0981767;30.9051;
41.9806;-0.0981762;30.8702;
41.9906;-0.0981758;30.8351;
42.0006;-0.0981753;30.8002;
42.0106;-0.0981747;30.7651;
42.0206;-0.0981741;30.7302;
42.0306;-0.0981734;30.6952;
42.0406;-0.0981727;30.6603;
42.0506;-0.0981719;30.6252;
42.0606;-0.098171;30.5903;
42.0706;-0.09817;30.5552;
42.0806;-0.0981689;30.5203;
42.0906;-0.0981677;30.4852;
42.1006;-0.0981664;30.4504;
42.1106;-0.0981649;30.4153;
42.1206;-0.0981633;30.3804;
42.1306;-0.0981615;30.3453;
42.1406;-0.0981595;30.3104;
42.1506;-0.0981573;30.2753;
42.1606;-0.098155;30.2405;
42.1706;-0.0981523;30.2054;
42.1806;-0.0981494;30.1705;
42.1906;-0.0981462;30.1354;
42.2006;-0.0981427;30.1005;
42.2106;-0.0981388;30.0654;
42.2206;-0.0981345;30.0306;
42.2306;-0.0981297;29.9954;
42.2406;-0.0981245;29.9606;
42.2506;-0.0981187;29.9255;
42.2606;-0.0981124;29.8906;
42.2706;-0.0981054;29.8555;
42.2806;-0.0980977;29.8206;
42.2906;-0.0980891;29.7855;
42.3006;-0.0980798;29.7507;
42.3106;-0.0980694;29.7156;
42.3206;-0.098058;29.6807;
42.3306;-0.0980454;29.6456;
42.3406;-0.0980316;29.6107;
42.3506;-0.0980163;29.5756;
42.3606;-0.0979994;29.5408;
42.3706;-0.0979808;29.5057;
42.3806;-0.0979603;29.4708;
42.3906;-0.0979377;29.4357;
42.4006;-0.0979128;29.4008;
42.4106;-0.0978853;29.3657;
42.4206;-0.0978551;29.3309;
42.4306;-0.0978217;29.2957;
42.4406;-0.0977849;29.2609;
42.4506;-0.0977443;29.2258;
42.4606;-0.0976995;29.1909;
42.4706;-0.0976502;29.1558;
42.4806;-0.0975958;29.1209;
42.4906;-0.0975358;29.0858;
42.5006;-0.0974697;29.051;
42.5106;-0.0973968;29.0159;
42.5206;-0.0973164;28.981;
42.5306;-0.0972278;28.9459;
42.5406;-0.0971301;28.911;
42.5506;-0.0970223;28.8759;
42.5606;-0.0969036;28.8411;
42.5706;-0.0967726;28.806;
42.5806;-0.0966282;28.7711;
42.5906;-0.0964689;28.736;
42.6006;-0.0962934;28.7011;
42.6106;-0.0960997;28.666;
42.6206;-0.0958863;28.6311;
42.6306;-0.0956508;28.5961;
42.6406;-0.0953911;28.5612;
42.6506;-0.0951047;28.5261;
42.6606;-0.0947887;28.4912;
42.6706;-0.0944401;28.4561;
42.6806;-0.0940555;28.4212;
42.6906;-0.093631;28.3862;
42.7006;-0.0931623;28.3513;
42.7106;-0.0926448;28.3162;
42.7206;-0.092073;28.2813;
42.7306;-0.0914411;28.2462;
42.7406;-0.0907423;28.2113;
42.7506;-0.0899689;28.1763;
42.7606;-0.0891121;28.1413;
42.7706;-0.0881623;28.1063;
42.7806;-0.0871074;28.0714;
42.7906;-0.0859345;28.0364;
42.8006;-0.0846268;28.0014;
42.8106;-0.0831663;27.9664;
42.8206;-0.0815283;27.9314;
42.8306;-0.0796857;27.8964;
42.8406;-0.0775999;27.8614;
42.8506;-0.0752262;27.8265;
42.8606;-0.0724978;27.7915;
42.8706;-0.0693306;27.7565;
42.8806;-0.0655912;27.7215;
42.8906;-0.0610876;27.6865;
42.9006;-0.0554788;27.6515;
42.9106;-0.0481523;27.6166;
42.9206;-0.0376662;27.5816;
42.9306;-0.0193268;27.5466;
42.9318;-0.0157894;27.5422;
42.9343;-0.00692257;27.5335;
42.9377;0.0159556;27.5218;
42.941;0.5849;27.4138;
42.9435;1.37649;27.3595;
42.9452;1.8827;27.3537;
42.9467;2.32772;27.3486;
42.9482;2.77396;27.3432;
42.9513;3.40105;27.3324;
42.9558;3.59685;27.3166;
42.9618;3.53671;27.2959;
42.9679;3.56503;27.2744;
42.9779;3.55573;27.2395;
42.9879;3.56605;27.2046;
42.9979;3.56389;27.1697;
43.0079;3.56876;27.1348;
43.0179;3.56943;27.0999;
43.0266;3.57259;27.0694;
43.035;3.57389;27.0402;
43.045;3.57619;27.0053;
43.055;3.57775;26.9704;
43.065;3.57944;26.9354;
43.075;3.58076;26.9005;
43.085;3.58206;26.8655;
43.095;3.58316;26.8306;
43.105;3.58418;26.7956;
43.115;3.58508;26.7607;
43.125;3.58591;26.7258;
43.135;3.58664;26.6909;
43.145;3.58731;26.6559;
43.155;3.5879;26.621;
43.165;3.58845;26.586;
43.175;3.58894;26.5511;
43.185;3.58939;26.5162;
43.195;3.58982;26.4812;
43.205;3.59028;26.4463;
43.215;3.59079;26.4114;
43.225;3.59141;26.3764;
43.235;3.59218;26.3415;
43.245;3.5931;26.3065;
43.255;3.59421;26.2716;
43.265;3.59547;26.2367;
43.275;3.59689;26.2018;
43.285;3.59846;26.1668;
43.295;3.60015;26.1319;
43.305;3.60195;26.0969;
43.315;3.60384;26.062;
43.325;3.6058;26.0271;
43.335;3.60782;25.9922;
43.345;3.60987;25.9572;
43.355;3.61195;25.9223;
43.365;3.61403;25.8873;
43.375;3.61612;25.8524;
43.385;3.61819;25.8174;
43.395;3.62024;25.7825;
43.405;3.62226;25.7476;
43.415;3.62424;25.7127;
43.425;3.62618;25.6777;
43.435;3.62808;25.6428;
43.445;3.62993;25.6078;
43.455;3.63172;25.5729;
43.465;3.63346;25.538;
43.475;3.63515;25.5031;
43.485;3.63678;25.4681;
43.495;3.63835;25.4332;
43.505;3.63986;25.3982;
43.515;3.64131;25.3633;
43.525;3.6427;25.3284;
43.535;3.64404;25.2935;
43.545;3.64532;25.2585;
43.555;3.64654;25.2236;
43.565;3.6477;25.1886;
43.575;3.64881;25.1537;
43.585;3.64986;25.1188;
43.595;3.65086;25.0839;
43.605;3.65181;25.0489;
43.615;3.6527;25.014;
43.625;3.65355;24.979;
43.635;3.65434;24.9441;
43.645;3.65509;24.9092;
43.655;3.65579;24.8743;
43.665;3.65644;24.8393;
43.675;3.65705;24.8044;
43.685;3.65761;24.7694;
43.695;3.65813;24.7345;
43.705;3.65861;24.6996;
43.715;3.65905;24.6647;
43.725;3.65945;24.6297;
43.735;3.65982;24.5948;
43.745;3.66014;24.5598;
43.755;3.66043;24.5249;
43.765;3.66068;24.49;
43.775;3.6609;24.4551;
43.785;3.66108;24.4201;
43.795;3.66124;24.3852;
43.805;3.66136;24.3503;
43.815;3.66145;24.3154;
43.825;3.66151;24.2804;
43.835;3.66154;24.2455;
43.845;3.66154;24.2105;
43.855;3.66152;24.1756;
43.865;3.66147;24.1407;
43.875;3.66139;24.1058;
43.885;3.66129;24.0708;
43.895;3.66116;24.0359;
43.905;3.66101;24.0009;
43.915;3.66084;23.966;
43.925;3.66064;23.9311;
43.935;3.66043;23.8962;
43.945;3.66019;23.8612;
43.955;3.65993;23.8263;
43.965;3.65965;23.7914;
43.975;3.65936;23.7565;
43.985;3.65904;23.7215;
43.995;3.65871;23.6866;
44.005;3.65836;23.6516;
44.015;3.65799;23.6167;
44.025;3.65761;23.5818;
44.035;3.65721;23.5469;
44.045;3.65679;23.5119;
44.055;3.65636;23.477;
44.065;3.65592;23.4421;
44.075;3.65546;23.4072;
44.085;3.65499;23.3722;
44.095;3.6545;23.3373;
44.105;3.65401;23.3024;
44.115;3.6535;23.2674;
44.125;3.65298;23.2325;
44.135;3.65244;23.1976;
44.145;3.6519;23.1626;
44.155;3.65135;23.1277;
44.165;3.65078;23.0928;
44.175;3.65021;23.0579;
44.185;3.64962;23.0229;
44.195;3.64903;22.988;
44.205;3.64843;22.9531;
44.215;3.64782;22.9182;
44.225;3.6472;22.8832;
44.235;3.64658;22.8483;
44.245;3.64594;22.8134;
44.255;3.6453;22.7785;
44.265;3.64466;22.7435;
44.275;3.644;22.7086;
44.285;3.64335;22.6736;
44.295;3.64268;22.6387;
44.305;3.64201;22.6038;
44.315;3.64133;22.5689;
44.325;3.64065;22.5339;
44.335;3.63997;22.499;
44.345;3.63927;22.4641;
44.355;3.63858;22.4292;
44.365;3.63788;22.3942;
44.375;3.63718;22.3593;
44.385;3.63647;22.3244;
44.395;3.63576;22.2895;
44.405;3.63505;22.2545;
44.415;3.63434;22.2196;
44.425;3.63362;22.1847;
44.435;3.6329;22.1498;
44.445;3.63218;22.1148;
44.455;3.63146;22.0799;
44.465;3.63073;22.045;
44.475;3.63001;22.0101;
44.485;3.62928;21.9751;
44.495;3.62855;21.9402;
44.505;3.62783;21.9053;
44.515;3.6271;21.8704;
44.525;3.62637;21.8354;
44.535;3.62564;21.8005;
44.545;3.62492;21.7656;
44.555;3.62419;21.7307;
44.565;3.62346;21.6957;
44.575;3.62274;21.6608;
44.585;3.62202;21.6259;
44.595;3.6213;21.591;
44.605;3.62058;21.556;
44.615;3.61986;21.5211;
44.625;3.61915;21.4862;
44.635;3.61844;21.4513;
44.645;3.61773;21.4163;
44.655;3.61703;21.3814;
44.665;3.61633;21.3465;
44.675;3.61563;21.3116;
44.685;3.61494;21.2766;
44.695;3.61425;21.2417;
44.705;3.61357;21.2068;
44.715;3.61289;21.1719;
44.725;3.61222;21.1369;
44.735;3.61155;21.102;
44.745;3.61089;21.0671;
44.755;3.61024;21.0322;
44.765;3.60959;20.9972;
44.775;3.60895;20.9623;
44.785;3.60832;20.9274;
44.795;3.6077;20.8925;
44.805;3.60708;20.8575;
44.815;3.60647;20.8226;
44.825;3.60588;20.7877;
44.835;3.60529;20.7528;
44.845;3.60471;20.7179;
44.855;3.60415;20.683;
44.865;3.60359;20.648;
44.875;3.60305;20.6131;
44.885;3.60251;20.5782;
44.895;3.60199;20.5433;
44.905;3.60149;20.5083;
44.915;3.601;20.4734;
44.925;3.60052;20.4385;
44.935;3.60005;20.4036;
44.945;3.5996;20.3686;
44.955;3.59917;20.3337;
44.965;3.59875;20.2988;
44.975;3.59835;20.2639;
44.985;3.59796;20.229;
44.995;3.59759;20.1941;
45.005;3.59724;20.1591;
45.015;3.59691;20.1242;
45.025;3.59659;20.0893;
45.035;3.59629;20.0544;
45.045;3.59601;20.0194;
45.055;3.59575;19.9845;
45.065;3.5955;19.9496;
45.075;3.59527;19.9147;
45.085;3.59505;19.8798;
45.095;3.59485;19.8449;
45.105;3.59467;19.8099;
45.115;3.5945;19.775;
45.125;3.59434;19.7401;
45.135;3.59419;19.7052;
45.145;3.59406;19.6702;
45.155;3.59393;19.6353;
45.165;3.59382;19.6004;
45.175;3.59371;19.5655;
45.185;3.59361;19.5306;
45.195;3.59352;19.4957;
45.205;3.59343;19.4607;
45.215;3.59335;19.4258;
45.225;3.59327;19.3909;
45.235;3.5932;19.356;
45.245;3.59313;19.3211;
45.255;3.59306;19.2862;
45.265;3.593;19.2512;
45.275;3.59294;19.2163;
45.285;3.59289;19.1814;
45.295;3.59283;19.1465;
45.305;3.59278;19.1115;
45.315;3.59273;19.0767;
45.325;3.59269;19.0417;
45.335;3.59264;19.0068;
45.345;3.5926;18.9719;
45.355;3.59256;18.937;
45.365;3.59252;18.902;
45.375;3.59248;18.8672;
45.385;3.59245;18.8322;
45.395;3.59241;18.7973;
45.405;3.59238;18.7624;
45.415;3.59235;18.7275;
45.425;3.59232;18.6926;
45.435;3.59229;18.6577;
45.445;3.59226;18.6227;
45.455;3.59223;18.5878;
45.465;3.59221;18.5529;
45.475;3.59218;18.518;
45.485;3.59216;18.4831;
45.495;3.59213;18.4482;
45.505;3.59211;18.4132;
45.515;3.59209;18.3783;
45.525;3.59206;18.3434;
45.535;3.59204;18.3085;
45.545;3.59202;18.2736;
45.555;3.592;18.2387;
45.565;3.59198;18.2037;
45.575;3.59196;18.1689;
45.585;3.59195;18.1339;
45.595;3.59193;18.099;
45.605;3.59191;18.0641;
45.615;3.59189;18.0292;
45.625;3.59188;17.9943;
45.635;3.59186;17.9594;
45.645;3.59185;17.9244;
45.655;3.59183;17.8896;
45.665;3.59182;17.8546;
45.675;3.5918;17.8197;
45.685;3.59179;17.7848;
45.695;3.59177;17.7499;
45.705;3.59176;17.715;
45.715;3.59175;17.6801;
45.725;3.59173;17.6451;
45.735;3.59172;17.6103;
45.745;3.59171;17.5753;
45.755;3.59169;17.5404;
45.765;3.59168;17.5055;
45.775;3.59167;17.4706;
45.785;3.59166;17.4357;
45.795;3.59165;17.4008;
45.805;3.59163;17.3659;
45.815;3.59162;17.331;
45.825;3.59161;17.296;
45.835;3.5916;17.2612;
45.845;3.59159;17.2262;
45.855;3.59158;17.1913;
45.865;3.59157;17.1564;
45.875;3.59156;17.1215;
45.885;3.59154;17.0866;
45.895;3.59153;17.0517;
45.905;3.59152;17.0168;
45.915;3.59151;16.9819;
45.925;3.5915;16.9469;
45.935;3.59149;16.9121;
45.945;3.59148;16.8771;
45.955;3.59147;16.8422;
45.965;3.59146;16.8073;
45.975;3.59145;16.7724;
45.985;3.59144;16.7375;
45.995;3.59143;16.7026;
46.005;3.59142;16.6677;
46.015;3.59141;16.6328;
46.025;3.5914;16.5979;
46.035;3.59139;16.563;
46.045;3.59139;16.5281;
46.055;3.59138;16.4932;
46.065;3.59137;16.4582;
46.075;3.59136;16.4234;
46.085;3.59135;16.3884;
46.095;3.59134;16.3535;
46.105;3.59133;16.3186;
46.115;3.59132;16.2837;
46.125;3.59131;16.2488;
46.135;3.5913;16.2139;
46.145;3.59129;16.179;
46.155;3.59128;16.1441;
46.165;3.59127;16.1092;
46.175;3.59127;16.0743;
46.185;3.59126;16.0394;
46.195;3.59125;16.0045;
46.205;3.59124;15.9696;
46.215;3.59123;15.9347;
46.225;3.59122;15.8998;
46.235;3.59121;15.8649;
46.245;3.5912;15.83;
46.255;3.59119;15.7951;
46.265;3.59119;15.7601;
46.275;3.59118;15.7253;
46.285;3.59117;15.6903;
46.295;3.59116;15.6555;
46.305;3.59115;15.6205;
46.315;3.59114;15.5857;
46.325;3.59113;15.5507;
46.335;3.59112;15.5159;
46.345;3.59111;15.4809;
46.355;3.59111;15.4461;
46.365;3.5911;15.4111;
46.375;3.59109;15.3762;
46.385;3.59108;15.3413;
46.395;3.59107;15.3064;
46.405;3.59106;15.2715;
46.415;3.59105;15.2366;
46.425;3.59104;15.2017;
46.435;3.59104;15.1668;
46.445;3.59103;15.1319;
46.455;3.59102;15.097;
46.465;3.59101;15.0621;
46.475;3.591;15.0273;
46.485;3.59099;14.9923;
46.495;3.59098;14.9575;
46.505;3.59097;14.9225;
46.515;3.59097;14.8877;
46.525;3.59096;14.8527;
46.535;3.59095;14.8179;
46.545;3.59094;14.7829;
46.555;3.59093;14.7481;
46.565;3.59092;14.7131;
46.575;3.59091;14.6783;
46.585;3.5909;14.6434;
46.595;3.5909;14.6085;
46.605;3.59089;14.5736;
46.615;3.59088;14.5387;
46.625;3.59087;14.5038;
46.635;3.59086;14.4689;
46.645;3.59085;14.434;
46.655;3.59084;14.3991;
46.665;3.59084;14.3642;
46.675;3.59083;14.3293;
46.685;3.59082;14.2944;
46.695;3.59081;14.2595;
46.705;3.5908;14.2246;
46.715;3.59079;14.1897;
46.725;3.59078;14.1548;
46.735;3.59077;14.1199;
46.745;3.59077;14.085;
46.755;3.59076;14.0502;
46.765;3.59075;14.0152;
46.775;3.59074;13.9804;
46.785;3.59073;13.9455;
46.795;3.59072;13.9106;
46.805;3.59071;13.8757;
46.815;3.5907;13.8408;
46.825;3.5907;13.8059;
46.835;3.59069;13.771;
46.845;3.59068;13.7361;
46.855;3.59067;13.7012;
46.865;3.59066;13.6663;
46.875;3.59065;13.6315;
46.885;3.59064;13.5965;
46.895;3.59064;13.5617;
46.905;3.59063;13.5268;
46.915;3.59062;13.4919;
46.925;3.59061;13.457;
46.935;3.5906;13.4221;
46.945;3.59059;13.3872;
46.955;3.59058;13.3523;
46.965;3.59057;13.3174;
46.975;3.59057;13.2826;
46.985;3.59056;13.2477;
46.995;3.59055;13.2128;
47.005;3.59054;13.1779;
47.015;3.59053;13.143;
47.025;3.59052;13.1081;
47.035;3.59051;13.0732;
47.045;3.5905;13.0383;
47.055;3.5905;13.0035;
47.065;3.59049;12.9686;
47.075;3.59048;12.9337;
47.085;3.59047;12.8988;
47.095;3.59046;12.8639;
47.105;3.59045;12.829;
47.115;3.59044;12.7942;
47.125;3.59043;12.7593;
47.135;3.59043;12.7244;
47.145;3.59042;12.6895;
47.155;3.59041;12.6546;
47.165;3.5904;12.6197;
47.175;3.59039;12.5849;
47.185;3.59038;12.55;
47.195;3.59037;12.5151;
47.205;3.59036;12.4802;
47.215;3.59036;12.4453;
47.225;3.59035;12.4104;
47.235;3.59034;12.3756;
47.245;3.59033;12.3407;
47.255;3.59032;12.3058;
47.265;3.59031;12.2709;
47.275;3.5903;12.236;
47.285;3.59029;12.2011;
47.295;3.59029;12.1663;
47.305;3.59028;12.1314;
47.315;3.59027;12.0965;
47.325;3.59026;12.0616;
47.335;3.59025;12.0268;
47.345;3.59024;11.9919;
47.355;3.59023;11.957;
47.365;3.59022;11.9221;
47.375;3.59021;11.8873;
47.385;3.59021;11.8524;
47.395;3.5902;11.8175;
47.405;3.59019;11.7826;
47.415;3.59018;11.7478;
47.425;3.59017;11.7129;
47.435;3.59016;11.678;
47.445;3.59015;11.6431;
47.455;3.59014;11.6083;
47.465;3.59014;11.5734;
47.475;3.59013;11.5385;
47.485;3.59012;11.5036;
47.495;3.59011;11.4688;
47.505;3.5901;11.4339;
47.515;3.59009;11.399;
47.525;3.59008;11.3641;
47.535;3.59007;11.3293;
47.545;3.59007;11.2944;
47.555;3.59006;11.2595;
47.565;3.59005;11.2246;
47.575;3.59004;11.1898;
47.585;3.59003;11.1549;
47.595;3.59002;11.12;
47.605;3.59001;11.0852;
47.615;3.59;11.0503;
47.625;3.58999;11.0154;
47.635;3.58999;10.9806;
47.645;3.58998;10.9457;
47.655;3.58997;10.9108;
47.665;3.58996;10.8759;
47.675;3.58995;10.8411;
47.685;3.58994;10.8062;
47.695;3.58993;10.7714;
47.705;3.58992;10.7365;
47.715;3.58992;10.7016;
47.725;3.58991;10.6667;
47.735;3.5899;10.6319;
47.745;3.58989;10.597;
47.755;3.58988;10.5622;
47.765;3.58987;10.5273;
47.775;3.58986;10.4925;
47.785;3.58985;10.4576;
